definitionKind,shortId,ageBand,displayPrompt,instructionText,questionId,missionId,conditionId,questionPurpose,mainSubjectId,mainObjectId,resourceId,changedAttribute,timePhase,cognitiveAction,expectedResponseType,expectedAnswerMeaning,allowedAnswerIds,forbiddenAnswerMeanings,sourceFactId,changedConditionId,outputTarget,ageBandRuleId,notApplicableReasons
optionalExtension,W15-C2,preschool,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w15-c2.preschool.optional-extension,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,notApplicable,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.baghdad-translation.c2,notApplicable,nuvia.age.preschool.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W15-C2,elementary-low,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w15-c2.elementary-low.optional-extension,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,notApplicable,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.baghdad-translation.c2,notApplicable,nuvia.age.elementary-low.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W15-C2,elementary-high,이 단서를 더 살펴보려면 무엇이 필요할까요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w15-c2.elementary-high.optional-extension,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",S1324-04,nuvia.history.baghdad-translation.c2,extensionRecorded 제안,nuvia.age.elementary-high.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W15-C2,middle-school,자료에서 덧붙인 설명의 시작을 알리는 것은 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w15-c2.middle-school.optional-extension,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",S1324-04,nuvia.history.baghdad-translation.c2,extensionRecorded 제안,nuvia.age.middle-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W15-C2,high-school,설명 한 부분이 가려져도 본문 전체를 모른다고 할 수 없는 이유는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w15-c2.high-school.optional-extension,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",S1324-04,nuvia.history.baghdad-translation.c2,extensionRecorded 제안,nuvia.age.high-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W15-C2,adult,이 자료만으로 확인할 수 없는 독자의 반응은 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w15-c2.adult.optional-extension,nuvia.history.baghdad-translation,nuvia.history.baghdad-translation.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w15-c2.object,nuvia.semantic.ref.w15-c2.resource,설명 한 부분의 가시성,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",S1324-04,nuvia.history.baghdad-translation.c2,extensionRecorded 제안,nuvia.age.adult.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W29-C1,preschool,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w29-c1.preschool.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c1,notApplicable,learner,nuvia.semantic.ref.w29-c1.object,nuvia.semantic.ref.w29-c1.resource,색 종류 수 두 가지→한 가지,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.american-conquest.c1,notApplicable,nuvia.age.preschool.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W29-C1,elementary-low,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w29-c1.elementary-low.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c1,notApplicable,learner,nuvia.semantic.ref.w29-c1.object,nuvia.semantic.ref.w29-c1.resource,색 종류 수 두 가지→한 가지,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.american-conquest.c1,notApplicable,nuvia.age.elementary-low.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W29-C1,elementary-high,기록의 색을 확인하려면 어느 부분을 살펴보고 싶나요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w29-c1.elementary-high.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w29-c1.object,nuvia.semantic.ref.w29-c1.resource,색 종류 수 두 가지→한 가지,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""W29-S01"", ""W29-S02"", ""W29-S03"", ""W29-S04""]",nuvia.history.american-conquest.c1,extensionRecorded 제안,nuvia.age.elementary-high.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W29-C1,middle-school,색을 알려 주는 자료 부분은 어디인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w29-c1.middle-school.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w29-c1.object,nuvia.semantic.ref.w29-c1.resource,색 종류 수 두 가지→한 가지,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""W29-S01"", ""W29-S02"", ""W29-S03"", ""W29-S04""]",nuvia.history.american-conquest.c1,extensionRecorded 제안,nuvia.age.middle-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W29-C1,high-school,색만으로 물건의 의미를 정할 수 없다는 이유는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w29-c1.high-school.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w29-c1.object,nuvia.semantic.ref.w29-c1.resource,색 종류 수 두 가지→한 가지,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""W29-S01"", ""W29-S02"", ""W29-S03"", ""W29-S04""]",nuvia.history.american-conquest.c1,extensionRecorded 제안,nuvia.age.high-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W29-C1,adult,이 회고 자료만으로 알 수 없는 관찰 정보는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w29-c1.adult.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w29-c1.object,nuvia.semantic.ref.w29-c1.resource,색 종류 수 두 가지→한 가지,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""W29-S01"", ""W29-S02"", ""W29-S03"", ""W29-S04""]",nuvia.history.american-conquest.c1,extensionRecorded 제안,nuvia.age.adult.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W29-C2,preschool,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w29-c2.preschool.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c2,notApplicable,learner,nuvia.semantic.ref.w29-c2.object,nuvia.semantic.ref.w29-c2.resource,보고 자리에서 원물 동반 여부,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.american-conquest.c2,notApplicable,nuvia.age.preschool.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W29-C2,elementary-low,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w29-c2.elementary-low.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c2,notApplicable,learner,nuvia.semantic.ref.w29-c2.object,nuvia.semantic.ref.w29-c2.resource,보고 자리에서 원물 동반 여부,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.american-conquest.c2,notApplicable,nuvia.age.elementary-low.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W29-C2,elementary-high,구슬을 나중에 보여 주려면 무엇을 확인하고 싶나요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w29-c2.elementary-high.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w29-c2.object,nuvia.semantic.ref.w29-c2.resource,보고 자리에서 원물 동반 여부,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""W29-S01"", ""W29-S02"", ""W29-S03"", ""W29-S04""]",nuvia.history.american-conquest.c2,extensionRecorded 제안,nuvia.age.elementary-high.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W29-C2,middle-school,자료에서 구슬과 보고를 연결하는 부분은 어디인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w29-c2.middle-school.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w29-c2.object,nuvia.semantic.ref.w29-c2.resource,보고 자리에서 원물 동반 여부,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""W29-S01"", ""W29-S02"", ""W29-S03"", ""W29-S04""]",nuvia.history.american-conquest.c2,extensionRecorded 제안,nuvia.age.middle-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W29-C2,high-school,구슬이 없다는 조건만으로 보고 실패를 정할 수 없는 이유는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w29-c2.high-school.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w29-c2.object,nuvia.semantic.ref.w29-c2.resource,보고 자리에서 원물 동반 여부,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""W29-S01"", ""W29-S02"", ""W29-S03"", ""W29-S04""]",nuvia.history.american-conquest.c2,extensionRecorded 제안,nuvia.age.high-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W29-C2,adult,이 회고 자료만으로 알 수 없는 전달 과정은 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w29-c2.adult.optional-extension,nuvia.history.american-conquest,nuvia.history.american-conquest.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w29-c2.object,nuvia.semantic.ref.w29-c2.resource,보고 자리에서 원물 동반 여부,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]","[""W29-S01"", ""W29-S02"", ""W29-S03"", ""W29-S04""]",nuvia.history.american-conquest.c2,extensionRecorded 제안,nuvia.age.adult.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W39-C1,preschool,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w39-c1.preschool.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c1,notApplicable,learner,nuvia.semantic.ref.w39-c1.object,nuvia.semantic.ref.w39-c1.resource,표시의 가시성,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.africa-partition.c1,notApplicable,nuvia.age.preschool.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W39-C1,elementary-low,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w39-c1.elementary-low.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c1,notApplicable,learner,nuvia.semantic.ref.w39-c1.object,nuvia.semantic.ref.w39-c1.resource,표시의 가시성,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.africa-partition.c1,notApplicable,nuvia.age.elementary-low.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W39-C1,elementary-high,누가 말했는지 더 확인하려면 어떤 단서가 필요할까요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w39-c1.elementary-high.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w39-c1.object,nuvia.semantic.ref.w39-c1.resource,표시의 가시성,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",R2-S39-A,nuvia.history.africa-partition.c1,extensionRecorded 제안,nuvia.age.elementary-high.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W39-C1,middle-school,이 기록에서 요청한 쪽을 확인할 수 있는 부분은 어디인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w39-c1.middle-school.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w39-c1.object,nuvia.semantic.ref.w39-c1.resource,표시의 가시성,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",R2-S39-A,nuvia.history.africa-partition.c1,extensionRecorded 제안,nuvia.age.middle-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W39-C1,high-school,표시가 없어도 발언 주체를 살필 다른 단서가 있을 수 있는 이유는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w39-c1.high-school.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w39-c1.object,nuvia.semantic.ref.w39-c1.resource,표시의 가시성,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",R2-S39-A,nuvia.history.africa-partition.c1,extensionRecorded 제안,nuvia.age.high-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W39-C1,adult,이 보고서만으로 알 수 없는 당사자의 의견 범위는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w39-c1.adult.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c1,선택 탐구 한 가지,learner,nuvia.semantic.ref.w39-c1.object,nuvia.semantic.ref.w39-c1.resource,표시의 가시성,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",R2-S39-A,nuvia.history.africa-partition.c1,extensionRecorded 제안,nuvia.age.adult.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W39-C2,preschool,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w39-c2.preschool.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c2,notApplicable,learner,nuvia.semantic.ref.w39-c2.object,nuvia.semantic.ref.w39-c2.resource,계획된 전달 시점의 앞뒤,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.africa-partition.c2,notApplicable,nuvia.age.preschool.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W39-C2,elementary-low,notApplicable,notApplicable,nuvia.semantic.v1_1_r2.w39-c2.elementary-low.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c2,notApplicable,learner,nuvia.semantic.ref.w39-c2.object,nuvia.semantic.ref.w39-c2.resource,계획된 전달 시점의 앞뒤,notApplicable,notApplicable,notApplicable,notApplicable,notApplicable,"[""화면 미제공""]",notApplicable,nuvia.history.africa-partition.c2,notApplicable,nuvia.age.elementary-low.v1,"{""questionPurpose"": ""이 연령에는 추가 탐구 화면 미제공"", ""timePhase"": ""화면 미제공"", ""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""expectedResponseType"": ""화면 미제공"", ""expectedAnswerMeaning"": ""화면 미제공"", ""allowedAnswerIds"": ""화면 미제공"", ""sourceFactId"": ""화면 미제공"", ""outputTarget"": ""화면 미제공""}"
optionalExtension,W39-C2,elementary-high,문서를 먼저 살펴보려면 무엇이 필요할까요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w39-c2.elementary-high.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w39-c2.object,nuvia.semantic.ref.w39-c2.resource,계획된 전달 시점의 앞뒤,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",R2-S39-A,nuvia.history.africa-partition.c2,extensionRecorded 제안,nuvia.age.elementary-high.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W39-C2,middle-school,기록에서 앞으로 하겠다는 뜻을 확인할 수 있는 부분은 어디인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w39-c2.middle-school.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w39-c2.object,nuvia.semantic.ref.w39-c2.resource,계획된 전달 시점의 앞뒤,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",R2-S39-A,nuvia.history.africa-partition.c2,extensionRecorded 제안,nuvia.age.middle-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
optionalExtension,W39-C2,high-school,전달 순서만으로 상대가 의견을 받아들였다고 할 수 없는 이유는 무엇인가요?,원하면 이 질문 하나만 따로 생각해요.,nuvia.semantic.v1_1_r2.w39-c2.high-school.optional-extension,nuvia.history.africa-partition,nuvia.history.africa-partition.c2,선택 탐구 한 가지,learner,nuvia.semantic.ref.w39-c2.object,nuvia.semantic.ref.w39-c2.resource,계획된 전달 시점의 앞뒤,reflection,notApplicable,writing|voice|drawing|deferred,선택 탐구 질문 하나에 대한 실제 사용자 표현,notApplicable,"[""여러 근거·반론·장기 영향을 한 번에 요구"", ""미입력을 실패·약점으로 기록"", ""이 입력을 이야기·비교에 fallback""]",R2-S39-A,nuvia.history.africa-partition.c2,extensionRecorded 제안,nuvia.age.high-school.v1,"{""cognitiveAction"": ""선택 탐구는 PASS 핵심 활동으로 집계하지 않음"", ""allowedAnswerIds"": ""자유 표현이며 고정 정답 없음""}"
